geonameid,name,admin1,geom,cluster
4382646,Cowan School (historical),MO,0101000020CE130000CB9873B850810E41B1948CD34FD93741,-1
4382650,Cowden School (historical),MO,0101000020CE1300006DD7FF0783FA0E41B9B968DAA0E13841,-1
4382652,Cowden School,MO,0101000020CE130000D7EA0A9098210D412927642BBCFD3741,7
4382671,Cox Crossing School (historical),MO,0101000020CE130000890A7CADB951124197A54C16F2143941,-1
4382676,Cox School,MO,0101000020CE1300002B326C49C9BEF8404E3664BBA0083C41,-1
4382677,Cox School,MO,0101000020CE130000800F4E5D76930A41A2BA45D443A33B41,-1
4382678,Cox School (historical),MO,0101000020CE130000D59D543C9D6008414C1462A652743B41,-1
4382679,Cox School (historical),MO,0101000020CE1300005160A4E1C02805418277FE9A40163B41,83
4382680,Cox School (historical),MO,0101000020CE130000820B2EFCDC591541ADD81144B54D3C41,-1
4382684,Coxe School,MO,0101000020CE1300009A72DD1419DFF640CAA4345645E43B41,-1
4382691,Coy School (historical),MO,0101000020CE130000C3E5A2442DD60D417EBF9E46FDD83841,-1
4382696,Crab Apple School (historical),MO,0101000020CE1300008D37FB34BF951741FF38D95554203B41,-1
4382698,Crab Orchard School (historical),MO,0101000020CE130000F4185D23AA521141B25108BAB9FC3A41,-1
4382699,Crab Orchard School (historical),MO,0101000020CE130000EC736283FFABFE4018A13D0B62783C41,-1
4382705,Crabill School (historical),MO,0101000020CE130000F382D3717A5F02414F4326DDD9B63C41,-1
4382709,Crabapple School (historical),MO,0101000020CE13000030A73B8967CA1641C8E087F6DB6C3C41,-1
4382721,Craddock School,MO,0101000020CE130000618DD8C4C989154174217897C3AF3841,-1
4382723,Cradle of Science School (historical),MO,0101000020CE13000055A735E4948314411610C2B604283C41,-1
4382733,Craig School (historical),MO,0101000020CE1300003E2A22B0A7810C419C079B9CC2E33B41,-1
4382734,Craig School (historical),MO,0101000020CE1300001AD8992574392041BF379CABC91C3741,-1
4382745,Craig School (historical),MO,0101000020CE130000D5ECB2718537154179E46A12550D3B41,-1
4382761,Crane Pond School (historical),MO,0101000020CE130000B2017021ACB41C419B73017905A43841,-1
4382762,Crane School (historical),MO,0101000020CE130000BCD39551A52B0A41E8E2A506E6863741,-1
4382770,Crane School (historical),MO,0101000020CE130000CEAA9903648F1641088F758135583B41,-1
4382774,Cravens School,MO,0101000020CE130000A13AC51BA5131E41D740AE85C66D3741,-1
4382782,Crawford School (historical),MO,0101000020CE130000D325D6215ADB024187A6C46AA0203A41,-1
4382788,Crawford School,MO,0101000020CE130000FAA4D495FAB81241A28330D326503841,-1
4382791,Cream Ridge School (historical),MO,0101000020CE130000B6B66A17A5F40841AF1C07BCE2183C41,-1
4382792,Cream Ridge School (historical),MO,0101000020CE130000D0D15C87E6470D41C655BC8B471F3941,-1
4382799,Creech School (historical),MO,0101000020CE13000002239988F3DC1A410F2A46042E363B41,-1
4382806,Creighton School (historical),MO,0101000020CE130000E72300CA48490441EA219E5E713F3A41,37
4382810,Crenshaw School (historical),MO,0101000020CE130000B7A910E8B09813415C2FEAE9B5A33A41,-1
4382811,Crenshaw School (historical),MO,0101000020CE130000B567064533090D418DB2035F1EFA3741,39
4382818,Crescent Hill School (historical),MO,0101000020CE13000011FD1B99E373014194AC47EDF5203A41,-1
4382822,Crescent School,MO,0101000020CE130000F984F04850660E41A4909A13A7E23841,-1
4382823,Crescent School,MO,0101000020CE1300008DA35C89AA010F41AD49C21189733C41,-1
4382824,Crescent School,MO,0101000020CE13000098A6216171B6184181C89F5782EC3741,-1
4382825,Crescent School (historical),MO,0101000020CE130000E4410D942D980741CC81FEC894943741,-1
4382831,Crestview School,MO,0101000020CE130000A0CE5BBDC1DAFD405695ECFCF6643B41,25
4382841,Crenshaw School,MO,0101000020CE1300003C777ECAF430044180354E1FC9DE3B41,-1
4382846,Crew School,MO,0101000020CE130000B5C424D1CAF21341AB814F7647523841,-1
4382849,Crews School (historical),MO,0101000020CE130000965551CC94610941BC9C4602F9403A41,-1
4382857,Crider School (historical),MO,0101000020CE13000049880C19D820154183FDE36E1D4A3741,-1
4382865,Crisp School (historical),MO,0101000020CE130000C827289AE19F0741EB215D74F8AB3841,-1
4382866,Crispin School (historical),MO,0101000020CE130000E7DD877A665A0C41FF8F0D283CCD3B41,-1
4382870,Crisman School (historical),MO,0101000020CE130000543F62CFE1ED11410834A03706313C41,-1
4382871,Critesville School (historical),MO,0101000020CE130000268B3DE2A9732041DB33F74A7CD03841,-1
4382876,Crocker School (historical),MO,0101000020CE130000E0B5A00638081041F285551F4E9F3941,-1
4382884,Crommertown School (historical),MO,0101000020CE13000009002318CB691C41A3286060E4D53741,-1
4382919,Crosno School (historical),MO,0101000020CE130000C0C01EDBF45E2241E29FB5E177A73741,-1
4382922,Cross Hollow School (historical),MO,0101000020CE13000007BAE79F264814418B1B99E5FD013C41,-1
4382926,Cross Lane School,MO,0101000020CE1300001E769ED139CF0A41D4F00EE7EB7D3941,-1
4382927,Cross Lane School (historical),MO,0101000020CE130000166CB5309A4711418AB0029ECE9A3A41,-1
4382928,Cross Lanes School (historical),MO,0101000020CE1300008587E7B8BE4817417449A3C514F23B41,-1
4382933,Cross Roads School (historical),MO,0101000020CE13000050873EDC12DC1741660A5CA3B7573B41,-1
4382934,Cross Roads School (historical),MO,0101000020CE1300002D7D3EB4FE9A09415E00A760015A3941,-1
4382935,Cross Roads School (historical),MO,0101000020CE130000DD3B6AA1A9D10041708961E5C4873841,-1
4382936,Cross Roads School (historical),MO,0101000020CE13000080977B7AF47E1041D13E301141773B41,-1
4382937,Cross Roads School (historical),MO,0101000020CE1300000B47CC501B7F1341BD213BFF1AFC3741,-1
4382938,Cross School,MO,0101000020CE130000B42117D1B2F013417BF6FE0F2B9D3941,-1
4382939,Cross School (historical),MO,0101000020CE13000078AA9FB59B781641559A56AACB1A3941,-1
4382940,Cross School (historical),MO,0101000020CE130000498A043CEED50541F30320985C263841,-1
4382942,Cross Hollow School (historical),MO,0101000020CE13000008279CC398F2074111523CDD70423741,-1
4382950,Crossroad School (historical),MO,0101000020CE1300004AB09175E637034158CD9B7DDE393741,-1
4382951,Crossroad School (historical),MO,0101000020CE130000E4DBBD603D282141F67B030CE8AB3741,-1
4382964,Crossroads School,MO,0101000020CE130000A02EA511CDAD1B4178D2A1A5548C3741,-1
4382965,Crossroads School,MO,0101000020CE13000021FC8AD220A4014167623EB4ABC23A41,-1
4382966,Crossroads School,MO,0101000020CE13000065A28D1B4B961641BBF8F36729F53941,-1
4382967,Crossroads School,MO,0101000020CE1300005183FAED57851C419116BB90CF143741,-1
4382968,Crossroads School,MO,0101000020CE130000D4E7D0F7DBAA1E41524B9AE791083941,-1
4382969,Crossroads School (historical),MO,0101000020CE1300007B1C5AA87D1B20416771ABA3A1EB3841,-1
4382970,Crossroads School (historical),MO,0101000020CE130000D1AFA55DBFFA0F41C3B93B3D87103C41,-1
4382971,Crossroads School (historical),MO,0101000020CE130000F413E851CCB01141007EF74113B63741,-1
4382972,Crossroads School (historical),MO,0101000020CE13000081F8EA5CE8FB124132BDDA44BBE93841,-1
4382979,Crosstown School,MO,0101000020CE1300001FDE7206D5B120417A6F3F12E5383941,-1
4382982,Crossville School,MO,0101000020CE1300007271DE4A945C19418DC234EF13BB3841,-1
4382998,Crow School (historical),MO,0101000020CE130000029AF82B0AE01841059F10ED05BE3B41,-1
4382999,Crow School,MO,0101000020CE13000075CF38AC673916418F0D2904DDC53841,-1
4383000,Crow School (historical),MO,0101000020CE13000059BDF28BE58C1741AB408706DB8B3B41,-1
4383002,Crowder College,MO,0101000020CE1300002C5CFA5E279B014100B6F6EA0D5D3741,-1
4383010,Crowder School (historical),MO,0101000020CE130000CFC4561397042141E9D726A660D93741,-1
4383016,Crown School,MO,0101000020CE1300004F9A0F988F4C1041E6547029962E3841,-1
4383023,Cruise School,MO,0101000020CE130000925B594D97E31B4131A8E8EA90B13941,-1
4383037,Crutcher School (historical),MO,0101000020CE13000054FEDF3B46691541B9E893608B303C41,-1
4383054,Crystal Springs School (historical),MO,0101000020CE130000C852B7507D200B4124D9D3B970A63A41,-1
4383058,Cub Creek School (historical),MO,0101000020CE130000C71126CC26B41A414DC0F5299E0F3941,-1
4383065,Cuba School,MO,0101000020CE130000615005FD54DD1A41A69BACC3180F3741,-1
4383066,Cudd School,MO,0101000020CE1300005EA4B600259810414FEAB49569023941,-1
4383082,Cul de Sac School (historical),MO,0101000020CE130000C678B9ACF9301D41006C8FEC3F033B41,-1
4383099,Culwell School (historical),MO,0101000020CE130000309AA0FAB5D1174119F0038D71953B41,-1
4383106,Culp School (historical),MO,0101000020CE1300004C33A1C4391AF24073D4A5E01DB53C41,-1
4383112,Cumpton School (historical),MO,0101000020CE130000A04B1B8564810341D49FEA57B3CD3941,-1
4383126,Cupples School,MO,0101000020CE1300000B3609EF02311E4167AC68FF9EBC3A41,8
4383142,Curry School (historical),MO,0101000020CE130000E6FB066ADE2B1041941247FA514F3C41,-1
4383143,Curry School (historical),MO,0101000020CE1300007CEB22A31B2F13412546AEA946893941,-1
4383150,Curtis School (historical),MO,0101000020CE130000F885CC70C6B507419D5F08D0202A3A41,-1
4383151,Curtis School,MO,0101000020CE13000012204971156A1E419139C8650DB63A41,8
4383156,Cunningham School (historical),MO,0101000020CE130000C652400DC0F6124138A22D17F1E63A41,-1
4383172,Cyclone School,MO,0101000020CE1300006B98333B8F811C4107A2128A56083741,-1
4383173,Cyclone School (historical),MO,0101000020CE1300000C8FEEBF24D91A41C82F45CEC5D53941,-1
4383175,Cyclone School (historical),MO,0101000020CE1300009852F71EB0BC01415834536C38023B41,-1
4383180,Cypress Creek School (historical),MO,0101000020CE130000BD2E1CB6F2B91C4115BC36944A443741,-1
4383186,Cypress School (historical),MO,0101000020CE1300005909CA5DF8BA1F41A9010302EE7C3741,-1
4383193,Czar School (historical),MO,0101000020CE130000A7B73F4A30FC19412B5ABB4D55253941,-1
4383198,Daag School,MO,0101000020CE130000EF68762864D9FD409CB0724BF3573B41,25
4383201,Dade School (historical),MO,0101000020CE1300001E02314A78CE04414D3861C7CB0F3B41,-1
4383211,Dagonia School (historical),MO,0101000020CE130000F495A53E5C1D1A41E3D67DD4165D3841,-1
4383223,Dailey School,MO,0101000020CE130000A1D35D62921A1041B8C6EBE3D9553841,-1
4383225,Dakin School (historical),MO,0101000020CE130000057B16D622EEF84061C5A93C73A83C41,-1
4383230,Dale School,MO,0101000020CE130000396CC60FE497044116068960C9A43B41,-1
4383231,Dale School,MO,0101000020CE1300000ABD87B3E3C31C41C79BCA36FC283841,-1
4383232,Dale School (historical),MO,0101000020CE130000EE22B2488A0B0241B21DE10C94F83B41,-1
4383237,Dallas Center School (historical),MO,0101000020CE130000714FF11EDFF80141313DF4359CC83C41,-1
4383251,Dalton School (historical),MO,0101000020CE1300009A858AA07C6812413B09C20602D13841,-1
4383252,Dalton School (historical),MO,0101000020CE130000777AD85DAB7C1741B607868E95943741,-1
4383263,Damon School (historical),MO,0101000020CE130000F7A5BBD83CE91C41A78E31F808373841,-1
4383279,Daniel Boone School,MO,0101000020CE130000D56A7C7ABAB61D41365AEEC6BAC13A41,8
4383280,Daniel School (historical),MO,0101000020CE13000007E989418FDA144187672CBC3E863B41,-1
4383284,Daniels School,MO,0101000020CE1300004D8A5F1532861841BB3F521EB9353941,-1
4383307,Dardenne School (historical),MO,0101000020CE1300009735128DA1881B41538424CEDADF3A41,-1
4383325,Darnell School (historical),MO,0101000020CE130000572F2C723D2B21418AE31BBB09D33641,-1
4383333,Dashner School (historical),MO,0101000020CE1300006B35280B06AE1541B351D7A71CE93B41,-1
4383337,Daugherty School (historical),MO,0101000020CE1300002127CBDCCC400341C722E10D83A33A41,-1
4383348,Davenport School (historical),MO,0101000020CE130000AE4B07062FD704419ABCEC375B753841,-1
4383362,Davidson Elementary School,MO,0101000020CE13000062C3A7C6251FFE40BB6CB7BC156B3B41,25
4383363,Davidson School (historical),MO,0101000020CE1300009D2B6C74C8F21D411CFF7A7926B03741,-1
4383415,Davis Crossing School (historical),MO,0101000020CE130000C61016FDA5C91C41DAD9A75740443941,-1
4383433,Davis Lutheran School (historical),MO,0101000020CE1300004DC695BC422D094141F66930112D3B41,-1
4383439,Davis School,MO,0101000020CE1300005C33DBB5B9361F410B9455D1511F3741,-1
4383440,Davis School,MO,0101000020CE130000F06C43E3CEDE1241AB513711B81B3941,-1
4383441,Davis School (historical),MO,0101000020CE130000D1571123274B09416C16BCA89A213B41,-1
4383442,Davis School,MO,0101000020CE130000B6DAF83B5D930F41F855A4E517C23C41,-1
4383443,Davis School,MO,0101000020CE1300006F85DD2EF9511141DF1987DA3C503C41,-1
4383444,Davis School,MO,0101000020CE1300007B9AB0921E081641E5B25A872D9C3941,-1
4383445,Davis School,MO,0101000020CE1300006294F23D74811E41F8111AC2D0ED3741,-1
4383446,Davis School,MO,0101000020CE130000D926622873CA1041706336EDCFF13741,-1
4383447,Davis School (historical),MO,0101000020CE130000AAC1D78222A60D41EE1D521CC9943941,-1
4383448,Davis School (historical),MO,0101000020CE1300000E0AC16FA61C11411B5A193068C03A41,-1
4383449,Davis School (historical),MO,0101000020CE130000165F1297EAE2154191382755C1BA3741,-1
4383450,Davis School (historical),MO,0101000020CE130000CD4AD465AAAC15414B0159BA94903C41,-1
4383451,Davis School (historical),MO,0101000020CE130000E3652FB3512E0E41F12AB57BFFB63B41,-1
4383454,Helen M Davis School,MO,0101000020CE13000033FC08AC9870F8402BEBA7F8855F3C41,19
4383470,Dawson School (historical),MO,0101000020CE1300005C8C1FB11DA308416A569162B7AE3A41,-1
4383471,Dawson School (historical),MO,0101000020CE1300007AB8FCDB9E3B08416F2D90FC598A3B41,-1
4383473,Dawson School (historical),MO,0101000020CE130000CC31590257CA1341FDCC0B4C9D323841,-1
4383479,Dawt School (historical),MO,0101000020CE1300000C0B6ED52C3114419525F1C493153741,-1
4383485,Day School (historical),MO,0101000020CE130000074F970D4C7914417E13F4DEAAD63C41,-1
4383486,Day School (historical),MO,0101000020CE13000087539FDDABF915415ED7958BD3903C41,-1
4383490,Dayton School (historical),MO,0101000020CE1300001925D9C99E0A0341ADAE94188E393A41,-1
4383495,De Andreis High School,MO,0101000020CE130000E896C0EE46541E41F4204583A3C23A41,8
4383501,De Kalb School,MO,0101000020CE130000958599BAA1220141E31DD731E73B3B41,17
4383502,R J Delano School,MO,0101000020CE1300005DB540AC6A8EFE4030594B97DB363B41,5
4383504,De Lassus School (historical),MO,0101000020CE130000153DCFF000871D41464048B3602E3941,-1
4383508,De Soto High School,MO,0101000020CE1300003B3231B99EC51C41F605AF31B2CE3941,-1
4383509,De Weese School,MO,0101000020CE130000AF46C28E12211941546CFF396A0A3841,-1
4383549,Dean School (historical),MO,0101000020CE13000054FA8C8187D8FD405F5B5A308B813C41,-1
4383550,Dean School (historical),MO,0101000020CE130000E181F09DFB06174196E2743AED573941,-1
4383557,Deatherage School (historical),MO,0101000020CE130000C688CC8E77971141D466D053D5673B41,-1
4383571,Debol School,MO,0101000020CE1300005259743F6B32214103B32768264B3841,-1
4383582,Dederick School (historical),MO,0101000020CE130000636754D3C2E703414F6C35E093263941,-1
4383588,Deep Ford School,MO,0101000020CE130000AE7BAF65C3511741DA147CBB78023941,-1
4383597,Deep Water School,MO,0101000020CE13000057BA4C25E14517413E24C95961C03741,-1
4383617,Deer Creek School (historical),MO,0101000020CE130000FAAF851B26610241D92AC4C107303C41,-1
4383618,Deer Creek School (historical),MO,0101000020CE1300004DA3C325103208416EEDCE335F183A41,-1
4383619,Deer Creek School (historical),MO,0101000020CE130000D3FF8332EF610241E4F775661C303C41,-1
4383620,Deer Creek School (historical),MO,0101000020CE13000044C8527E658603416FECAB18451F3841,-1
4383621,Deer Creek School (historical),MO,0101000020CE13000062634C2A555A15416A435DCD53403C41,-1
4383622,Deer Creek School (historical),MO,0101000020CE130000FF6B953823211641566DD80B788E3A41,-1
4383642,Deer Park School (historical),MO,0101000020CE13000083C3E51BAEA71341C67848C4B6F43A41,-1
4383655,Deerfield School (historical),MO,0101000020CE13000005D66816AFB0FF407CAE0B727C1C3941,-1
4383669,Dees Chapel School,MO,0101000020CE1300006C895159E85A1D4117E8E57CF8F33741,-1
4383687,Del Buffalo Seminary,MO,0101000020CE130000E78FA33BDD7B0041D4E2EBB7107A3B41,24
4383689,Delaney School,MO,0101000020CE1300000AE6CA8B36471E41AB827E07638F3A41,8
4383703,Delhi School (historical),MO,0101000020CE130000F83C985F70AD184121FC54E772C33941,-1
4383704,Delhi School (historical),MO,0101000020CE130000B6D99D136DA51841E38092BD1CBE3941,-1
4383707,Delaware School,MO,0101000020CE130000D95410F5F5520D41669D8749FA083841,7
4383708,Dell School (historical),MO,0101000020CE1300008482F729F3E00041DD1941FD93753941,-1
4383717,Delmar School (historical),MO,0101000020CE1300008D4B9A70D30E1941C0A80777357E3841,-1
4383720,Delta C-7 School,MO,0101000020CE1300009C1C55F6869D20418B1ECFC5038C3641,-1
4383721,Delta School (historical),MO,0101000020CE130000A1128C76D13301414FDB7514A0153B41,-1
4383722,Delto School,MO,0101000020CE1300005C5257DDF4B01241FCD41289A0B73841,-1
4383728,Democrat School,MO,0101000020CE1300005E237BB15652154176ABD6FB46EC3841,-1
4383730,Denlow School (historical),MO,0101000020CE130000E2D77CACC184134114D21BC51EB93741,-1
4383731,Denmark School (historical),MO,0101000020CE130000560B093CEAB81A419F7AD35C69493A41,-1
4383746,Denny School (historical),MO,0101000020CE130000286D690B226C084199941535F0AA3941,-1
4383757,Dent-Phelps R-3 School,MO,0101000020CE13000093E9CDC09923174122957CE9F5053941,-1
4383766,Depoyster School,MO,0101000020CE130000A2A0F185CD6C1F41535F7D292E6F3741,-1
4383781,Descher School (historical),MO,0101000020CE130000F7AC624EF8631541E6E1BB1A9C433A41,-1
4383789,Denton School (historical),MO,0101000020CE130000C2D60A1A2BCF0541B59A0B882B743A41,-1
4383794,Detherage School,MO,0101000020CE130000151BD3889D6512414136671523E23841,-1
4383796,Detmold School,MO,0101000020CE13000096D91F4DE4D718418FC18AF620713A41,-1
4383800,Devault School (historical),MO,0101000020CE130000BB18D5B232E31741EEA834C1D20B3B41,-1
4383804,Deventer School (historical),MO,0101000020CE1300001F282E57144B2241AB03EDF2ACAE3741,-1
4383839,Devils Run School (historical),MO,0101000020CE1300005F299BC402241C41A3E77C96AADE3741,-1
4383850,Dewey Grove School (historical),MO,0101000020CE1300004D9EFF1F76710D4153D74EFA262A3741,-1
4383851,Dewey School,MO,0101000020CE1300009519A3125BB413411C7351BBAB513841,-1
4383852,Dewey School (historical),MO,0101000020CE1300003245CB022BE20441F750B014D3663941,-1
4383853,Dewey School (historical),MO,0101000020CE130000C076BB4BC8580241465146C8F12B3841,-1
4383854,Dewey School (historical),MO,0101000020CE130000F1C35455B2D211417CEB775A926A3C41,-1
4383856,Dewitt School (historical),MO,0101000020CE130000E7D251D075EEF840C7C340B475B53C41,-1
4383869,Diamond Grove School (historical),MO,0101000020CE130000C631D789435E0441D0EBB75287E63841,-1
4383870,Diamond Hall School (historical),MO,0101000020CE130000A55968A4360C034174018DB0256D3741,-1
4383871,Diamond Point School (historical),MO,0101000020CE13000017C5E36F282D0841B0C6EE28B2C83941,-1
4383872,Diamond Point School (historical),MO,0101000020CE13000012F80A5EA22E0941424FF2D830AF3A41,-1
4383873,Diamond School,MO,0101000020CE13000027D3A872151A1341691016AD6B7F3741,-1
4383874,Diamond School,MO,0101000020CE1300004CB98EC740841B41D63AB8E533033A41,-1
4383875,Diamond School,MO,0101000020CE1300003747F105A9F210412EB7138D35D63C41,-1
4383876,Diamond Elementary School,MO,0101000020CE13000078A363B8302402414B05FACCECAA3741,-1
4383877,Diamond School (historical),MO,0101000020CE13000014F6D7CF3FA50141FBE0355144753941,-1
4383878,Diamond School (historical),MO,0101000020CE13000030B2D22B9136014128E0718440513841,-1
